Week Ending Date,State,State Abbreviation,Median Number,Lower Bound,Upper Bound,Outcome,MMWR Year,MMWR Week,Rolling 4-Week Mean,Rolling 4-Week Lower,Rolling 4-Week Upper
04/01/2017,Mississippi,MS,14.03,10.39,18.76,Transportation-related,2017,13,14.09,10.43,18.83
04/08/2017,Mississippi,MS,13.55,10.01,18.14,Transportation-related,2017,14,13.89,10.27,18.57
04/15/2017,Mississippi,MS,15.09,11.20,20.09,Transportation-related,2017,15,14.24,10.55,19.02
04/22/2017,Mississippi,MS,13.47,,18.03,Transportation-related,2017,16,14.03,10.39,18.75
04/29/2017,Mississippi,MS,11.57,,15.60,Transportation-related,2017,17,13.42,,17.97
05/06/2017,Mississippi,MS,12.39,,16.66,Transportation-related,2017,18,13.13,,17.60
05/13/2017,Mississippi,MS,14.18,10.50,18.94,Transportation-related,2017,19,12.90,,17.31
05/20/2017,Mississippi,MS,17.43,13.04,23.04,Transportation-related,2017,20,13.89,10.29,18.56
05/27/2017,Mississippi,MS,15.55,11.57,20.68,Transportation-related,2017,21,14.89,11.06,19.83
06/03/2017,Mississippi,MS,15.33,11.40,20.40,Transportation-related,2017,22,15.63,11.63,20.76
06/10/2017,Mississippi,MS,14.90,11.06,19.85,Transportation-related,2017,23,15.81,11.77,20.99
06/17/2017,Mississippi,MS,17.28,12.92,22.84,Transportation-related,2017,24,15.77,11.74,20.94
06/24/2017,Mississippi,MS,14.06,10.40,18.78,Transportation-related,2017,25,15.39,11.45,20.47
07/01/2017,Mississippi,MS,15.86,11.81,21.06,Transportation-related,2017,26,15.52,11.55,20.63
07/08/2017,Mississippi,MS,16.28,12.14,21.59,Transportation-related,2017,27,15.87,11.82,21.07
07/15/2017,Mississippi,MS,21.04,15.89,27.52,Transportation-related,2017,28,16.81,12.56,22.24
07/22/2017,Mississippi,MS,14.43,10.70,19.26,Transportation-related,2017,29,16.90,12.63,22.36
07/29/2017,Mississippi,MS,12.92,,17.33,Transportation-related,2017,30,16.17,12.06,21.42
08/05/2017,Mississippi,MS,14.57,10.80,19.43,Transportation-related,2017,31,15.74,11.73,20.88
08/12/2017,Mississippi,MS,15.28,11.36,20.33,Transportation-related,2017,32,14.30,10.59,19.09
08/19/2017,Mississippi,MS,14.50,10.75,19.34,Transportation-related,2017,33,14.32,10.61,19.11
08/26/2017,Mississippi,MS,15.19,11.29,20.22,Transportation-related,2017,34,14.89,11.05,19.83
09/02/2017,Mississippi,MS,14.02,10.38,18.74,Transportation-related,2017,35,14.75,10.94,19.66
09/09/2017,Mississippi,MS,15.75,11.72,20.92,Transportation-related,2017,36,14.87,11.03,19.81
09/16/2017,Mississippi,MS,17.20,12.86,22.75,Transportation-related,2017,37,15.54,11.56,20.66
09/23/2017,Mississippi,MS,15.54,11.56,20.65,Transportation-related,2017,38,15.63,11.63,20.77
09/30/2017,Mississippi,MS,17.33,12.96,22.91,Transportation-related,2017,39,16.45,12.27,21.81
10/07/2017,Mississippi,MS,16.69,12.46,22.11,Transportation-related,2017,40,16.69,12.46,22.10
10/14/2017,Mississippi,MS,15.52,11.54,20.63,Transportation-related,2017,41,16.27,12.13,21.58
10/21/2017,Mississippi,MS,15.40,11.44,20.48,Transportation-related,2017,42,16.23,12.10,21.53
10/28/2017,Mississippi,MS,16.30,12.15,21.62,Transportation-related,2017,43,15.98,11.90,21.21
11/04/2017,Mississippi,MS,13.59,10.05,18.19,Transportation-related,2017,44,15.20,11.30,20.23
11/11/2017,Mississippi,MS,17.82,13.34,23.52,Transportation-related,2017,45,15.78,11.75,20.95
11/18/2017,Mississippi,MS,14.03,10.38,18.75,Transportation-related,2017,46,15.43,11.48,20.52
11/25/2017,Mississippi,MS,15.14,11.25,20.16,Transportation-related,2017,47,15.14,11.25,20.15
12/02/2017,Mississippi,MS,13.66,10.10,18.28,Transportation-related,2017,48,15.16,11.27,20.18
12/09/2017,Mississippi,MS,14.64,10.85,19.52,Transportation-related,2017,49,14.37,10.65,19.18
12/16/2017,Mississippi,MS,14.51,10.76,19.37,Transportation-related,2017,50,14.49,10.74,19.33
12/23/2017,Mississippi,MS,15.15,11.25,20.17,Transportation-related,2017,51,14.49,10.74,19.33
12/30/2017,Mississippi,MS,14.41,10.68,19.24,Transportation-related,2017,52,14.68,10.89,19.57
01/06/2018,Mississippi,MS,12.08,,16.27,Transportation-related,2018,1,14.04,10.39,18.76
01/13/2018,Mississippi,MS,13.41,,17.97,Transportation-related,2018,2,13.76,10.18,18.41
01/20/2018,Mississippi,MS,13.81,10.21,18.48,Transportation-related,2018,3,13.43,,17.99
01/27/2018,Mississippi,MS,11.90,,16.03,Transportation-related,2018,4,12.80,,17.19
02/03/2018,Mississippi,MS,16.53,12.32,21.92,Transportation-related,2018,5,13.91,10.29,18.60
02/10/2018,Mississippi,MS,11.11,,15.01,Transportation-related,2018,6,13.33,,17.86
02/17/2018,Mississippi,MS,12.39,,16.67,Transportation-related,2018,7,12.98,,17.41
02/24/2018,Mississippi,MS,13.14,,17.62,Transportation-related,2018,8,13.29,,17.80
03/03/2018,Mississippi,MS,11.45,,15.45,Transportation-related,2018,9,12.02,,16.18
03/10/2018,Mississippi,MS,11.30,,15.26,Transportation-related,2018,10,12.07,,16.25
03/17/2018,Mississippi,MS,14.56,10.79,19.43,Transportation-related,2018,11,12.61,,16.94
03/24/2018,Mississippi,MS,12.72,,17.08,Transportation-related,2018,12,12.51,,16.80
03/31/2018,Mississippi,MS,13.03,,17.49,Transportation-related,2018,13,12.90,,17.32
04/07/2018,Mississippi,MS,13.13,,17.60,Transportation-related,2018,14,13.36,,17.90
04/14/2018,Mississippi,MS,12.45,,16.73,Transportation-related,2018,15,12.83,,17.23
04/21/2018,Mississippi,MS,13.04,,17.50,Transportation-related,2018,16,12.91,,17.33
04/28/2018,Mississippi,MS,12.49,,16.78,Transportation-related,2018,17,12.78,,17.15
05/05/2018,Mississippi,MS,15.03,11.16,20.01,Transportation-related,2018,18,13.25,,17.76
05/12/2018,Mississippi,MS,16.20,12.07,21.49,Transportation-related,2018,19,14.19,10.51,18.95
05/19/2018,Mississippi,MS,14.83,11.01,19.77,Transportation-related,2018,20,14.64,10.86,19.51
05/26/2018,Mississippi,MS,13.74,10.16,18.38,Transportation-related,2018,21,14.95,11.10,19.91
06/02/2018,Mississippi,MS,14.01,10.37,18.73,Transportation-related,2018,22,14.70,10.90,19.59
06/09/2018,Mississippi,MS,17.78,13.32,23.48,Transportation-related,2018,23,15.09,11.21,20.09
06/16/2018,Mississippi,MS,13.15,,17.63,Transportation-related,2018,24,14.67,10.89,19.55
06/23/2018,Mississippi,MS,15.23,11.32,20.27,Transportation-related,2018,25,15.05,11.18,20.03
06/30/2018,Mississippi,MS,13.95,10.32,18.65,Transportation-related,2018,26,15.03,11.17,20.01
07/07/2018,Mississippi,MS,15.49,11.52,20.59,Transportation-related,2018,27,14.46,10.72,19.28
07/14/2018,Mississippi,MS,13.88,10.27,18.55,Transportation-related,2018,28,14.64,10.86,19.52
07/21/2018,Mississippi,MS,15.32,11.39,20.38,Transportation-related,2018,29,14.66,10.87,19.54
07/28/2018,Mississippi,MS,16.21,12.08,21.51,Transportation-related,2018,30,15.22,11.31,20.26
08/04/2018,Mississippi,MS,17.60,13.17,23.24,Transportation-related,2018,31,15.75,11.73,20.92
08/11/2018,Mississippi,MS,15.71,11.69,20.87,Transportation-related,2018,32,16.21,12.08,21.50
08/18/2018,Mississippi,MS,12.86,,17.25,Transportation-related,2018,33,15.59,11.60,20.72
08/25/2018,Mississippi,MS,15.41,11.46,20.49,Transportation-related,2018,34,15.39,11.45,20.46
09/01/2018,Mississippi,MS,15.68,11.67,20.84,Transportation-related,2018,35,14.91,11.07,19.86
09/08/2018,Mississippi,MS,16.38,12.21,21.71,Transportation-related,2018,36,15.08,11.20,20.07
09/15/2018,Mississippi,MS,14.46,10.72,19.29,Transportation-related,2018,37,15.48,11.51,20.58
09/22/2018,Mississippi,MS,15.73,11.71,20.90,Transportation-related,2018,38,15.56,11.58,20.69
09/29/2018,Mississippi,MS,14.34,10.62,19.13,Transportation-related,2018,39,15.23,11.31,20.26
10/06/2018,Mississippi,MS,16.42,12.25,21.77,Transportation-related,2018,40,15.24,11.32,20.27
10/13/2018,Mississippi,MS,16.79,12.53,22.23,Transportation-related,2018,41,15.82,11.78,21.01
10/20/2018,Mississippi,MS,18.51,13.89,24.39,Transportation-related,2018,42,16.51,12.32,21.88
10/27/2018,Mississippi,MS,15.67,11.66,20.82,Transportation-related,2018,43,16.85,12.58,22.30
11/03/2018,Mississippi,MS,13.68,10.12,18.31,Transportation-related,2018,44,16.16,12.05,21.44
11/10/2018,Mississippi,MS,15.49,11.52,20.60,Transportation-related,2018,45,15.84,11.80,21.03
11/17/2018,Mississippi,MS,15.68,11.67,20.84,Transportation-related,2018,46,15.13,11.24,20.14
11/24/2018,Mississippi,MS,15.51,11.54,20.63,Transportation-related,2018,47,15.09,11.21,20.10
12/01/2018,Mississippi,MS,13.89,10.27,18.57,Transportation-related,2018,48,15.14,11.25,20.16
12/08/2018,Mississippi,MS,13.45,,18.01,Transportation-related,2018,49,14.63,10.85,19.51
12/15/2018,Mississippi,MS,12.87,,17.27,Transportation-related,2018,50,13.93,10.31,18.62
12/22/2018,Mississippi,MS,13.15,,17.63,Transportation-related,2018,51,13.34,,17.87
12/29/2018,Mississippi,MS,12.15,,16.35,Transportation-related,2018,52,12.90,,17.32
01/05/2019,Mississippi,MS,13.60,10.05,18.21,Transportation-related,2019,1,12.94,,17.36
01/12/2019,Mississippi,MS,11.73,,15.81,Transportation-related,2019,2,12.66,,17.00
01/19/2019,Mississippi,MS,12.17,,16.38,Transportation-related,2019,3,12.41,,16.69
01/26/2019,Mississippi,MS,11.09,,14.99,Transportation-related,2019,4,12.15,,16.35
02/02/2019,Mississippi,MS,13.28,,17.81,Transportation-related,2019,5,12.07,,16.25
02/09/2019,Mississippi,MS,13.63,10.07,18.25,Transportation-related,2019,6,12.54,,16.86
02/16/2019,Mississippi,MS,10.43,,14.13,Transportation-related,2019,7,12.11,,16.30
02/23/2019,Mississippi,MS,11.89,,16.02,Transportation-related,2019,8,12.31,,16.55
03/02/2019,Mississippi,MS,11.72,,15.80,Transportation-related,2019,9,11.92,,16.05
03/09/2019,Mississippi,MS,10.86,,14.69,Transportation-related,2019,10,11.22,,15.16
03/16/2019,Mississippi,MS,12.69,,17.04,Transportation-related,2019,11,11.79,,15.89
03/23/2019,Mississippi,MS,12.16,,16.36,Transportation-related,2019,12,11.86,,15.97
03/30/2019,Mississippi,MS,12.62,,16.95,Transportation-related,2019,13,12.08,,16.26
04/06/2019,Mississippi,MS,12.61,,16.94,Transportation-related,2019,14,12.52,,16.82
04/13/2019,Mississippi,MS,14.51,10.76,19.37,Transportation-related,2019,15,12.97,,17.40
04/20/2019,Mississippi,MS,13.27,,17.79,Transportation-related,2019,16,13.25,,17.76
04/27/2019,Mississippi,MS,14.46,10.72,19.30,Transportation-related,2019,17,13.71,10.14,18.35
05/04/2019,Mississippi,MS,13.08,,17.54,Transportation-related,2019,18,13.83,10.23,18.50
05/11/2019,Mississippi,MS,20.53,15.49,26.90,Transportation-related,2019,19,15.33,11.41,20.38
05/18/2019,Mississippi,MS,14.76,10.95,19.67,Transportation-related,2019,20,15.71,11.70,20.85
05/25/2019,Mississippi,MS,14.26,10.56,19.04,Transportation-related,2019,21,15.66,11.66,20.79
06/01/2019,Mississippi,MS,14.68,10.89,19.57,Transportation-related,2019,22,16.06,11.97,21.30
06/08/2019,Mississippi,MS,20.95,15.82,27.41,Transportation-related,2019,23,16.16,12.06,21.43
06/15/2019,Mississippi,MS,14.01,10.37,18.72,Transportation-related,2019,24,15.97,11.91,21.19
06/22/2019,Mississippi,MS,13.35,,17.88,Transportation-related,2019,25,15.75,11.73,20.90
06/29/2019,Mississippi,MS,13.85,10.25,18.52,Transportation-related,2019,26,15.54,11.57,20.63
07/06/2019,Mississippi,MS,15.28,11.35,20.33,Transportation-related,2019,27,14.12,10.46,18.86
07/13/2019,Mississippi,MS,14.50,10.75,19.34,Transportation-related,2019,28,14.24,10.55,19.02
07/20/2019,Mississippi,MS,13.42,,17.97,Transportation-related,2019,29,14.26,10.57,19.04
07/27/2019,Mississippi,MS,15.54,11.56,20.66,Transportation-related,2019,30,14.69,10.89,19.58
08/03/2019,Mississippi,MS,15.00,11.14,19.98,Transportation-related,2019,31,14.62,10.84,19.49
08/10/2019,Mississippi,MS,16.25,12.11,21.55,Transportation-related,2019,32,15.05,11.18,20.04
08/17/2019,Mississippi,MS,15.81,11.77,21.00,Transportation-related,2019,33,15.65,11.65,20.80
08/24/2019,Mississippi,MS,16.34,12.18,21.67,Transportation-related,2019,34,15.85,11.80,21.05
08/31/2019,Mississippi,MS,18.62,13.98,24.52,Transportation-related,2019,35,16.76,12.51,22.19
09/07/2019,Mississippi,MS,18.43,13.83,24.28,Transportation-related,2019,36,17.30,12.94,22.87
09/14/2019,Mississippi,MS,15.50,11.52,20.61,Transportation-related,2019,37,17.22,12.88,22.77
09/21/2019,Mississippi,MS,14.66,10.87,19.55,Transportation-related,2019,38,16.80,12.55,22.24
09/28/2019,Mississippi,MS,16.54,12.34,21.91,Transportation-related,2019,39,16.28,12.14,21.59
10/05/2019,Mississippi,MS,15.48,11.51,20.58,Transportation-related,2019,40,15.54,11.56,20.66
10/12/2019,Mississippi,MS,15.23,11.31,20.26,Transportation-related,2019,41,15.48,11.51,20.57
10/19/2019,Mississippi,MS,14.28,10.58,19.07,Transportation-related,2019,42,15.38,11.44,20.46
10/26/2019,Mississippi,MS,13.13,,17.60,Transportation-related,2019,43,14.53,10.77,19.38
11/02/2019,Mississippi,MS,13.84,10.24,18.51,Transportation-related,2019,44,14.12,10.45,18.86
11/09/2019,Mississippi,MS,12.52,,16.82,Transportation-related,2019,45,13.44,,18.00
11/16/2019,Mississippi,MS,13.34,,17.88,Transportation-related,2019,46,13.21,,17.70
11/23/2019,Mississippi,MS,13.84,10.24,18.52,Transportation-related,2019,47,13.39,,17.93
11/30/2019,Mississippi,MS,13.02,,17.46,Transportation-related,2019,48,13.18,,17.67
12/07/2019,Mississippi,MS,15.07,11.19,20.07,Transportation-related,2019,49,13.82,10.22,18.48
12/14/2019,Mississippi,MS,13.75,10.17,18.40,Transportation-related,2019,50,13.92,10.30,18.61
12/21/2019,Mississippi,MS,13.93,10.31,18.63,Transportation-related,2019,51,13.94,10.32,18.64
12/28/2019,Mississippi,MS,12.33,,16.58,Transportation-related,2019,52,13.77,10.19,18.42
01/04/2020,Mississippi,MS,13.65,10.09,18.27,Transportation-related,2020,1,13.42,,17.97
01/11/2020,Mississippi,MS,11.88,,16.01,Transportation-related,2020,2,12.95,,17.37
01/18/2020,Mississippi,MS,11.37,,15.35,Transportation-related,2020,3,12.31,,16.55
01/25/2020,Mississippi,MS,11.97,,16.12,Transportation-related,2020,4,12.22,,16.44
02/01/2020,Mississippi,MS,10.95,,14.81,Transportation-related,2020,5,11.54,,15.57
02/08/2020,Mississippi,MS,16.26,12.12,21.59,Transportation-related,2020,6,12.64,,16.97
02/15/2020,Mississippi,MS,12.88,,17.29,Transportation-related,2020,7,13.02,,17.45
02/22/2020,Mississippi,MS,11.68,,15.75,Transportation-related,2020,8,12.94,,17.36
02/29/2020,Mississippi,MS,11.84,,15.95,Transportation-related,2020,9,13.17,,17.64
03/07/2020,Mississippi,MS,11.11,,15.01,Transportation-related,2020,10,11.88,,16.00
03/14/2020,Mississippi,MS,13.72,10.14,18.36,Transportation-related,2020,11,12.09,,16.27
03/21/2020,Mississippi,MS,11.40,,15.39,Transportation-related,2020,12,12.02,,16.18
03/28/2020,Mississippi,MS,12.41,,16.70,Transportation-related,2020,13,12.16,,16.37
04/04/2020,Mississippi,MS,,,13.45,Transportation-related,2020,14,11.86,,15.98
04/11/2020,Mississippi,MS,11.53,,15.56,Transportation-related,2020,15,11.31,,15.28
04/18/2020,Mississippi,MS,10.34,,14.03,Transportation-related,2020,16,11.05,,14.93
04/25/2020,Mississippi,MS,13.65,10.09,18.28,Transportation-related,2020,17,11.36,,15.33
05/02/2020,Mississippi,MS,13.40,,17.95,Transportation-related,2020,18,12.23,,16.45
05/09/2020,Mississippi,MS,15.38,11.43,20.47,Transportation-related,2020,19,13.19,,17.68
05/16/2020,Mississippi,MS,13.69,10.12,18.33,Transportation-related,2020,20,14.03,10.38,18.76
05/23/2020,Mississippi,MS,14.59,10.82,19.46,Transportation-related,2020,21,14.27,10.57,19.05
05/30/2020,Mississippi,MS,13.02,,17.46,Transportation-related,2020,22,14.17,10.49,18.93
06/06/2020,Mississippi,MS,17.06,12.75,22.56,Transportation-related,2020,23,14.59,10.82,19.45
06/13/2020,Mississippi,MS,18.73,14.07,24.65,Transportation-related,2020,24,15.85,11.81,21.04
06/20/2020,Mississippi,MS,19.64,14.79,25.78,Transportation-related,2020,25,17.11,12.80,22.62
06/27/2020,Mississippi,MS,18.88,14.18,24.83,Transportation-related,2020,26,18.58,13.95,24.46
07/04/2020,Mississippi,MS,18.05,13.53,23.80,Transportation-related,2020,27,18.83,14.14,24.77
07/11/2020,Mississippi,MS,16.14,12.03,21.41,Transportation-related,2020,28,18.18,13.63,23.95
07/18/2020,Mississippi,MS,16.79,12.54,22.23,Transportation-related,2020,29,17.47,13.07,23.07
07/25/2020,Mississippi,MS,17.87,13.39,23.58,Transportation-related,2020,30,17.21,12.87,22.75
08/01/2020,Mississippi,MS,16.46,12.28,21.81,Transportation-related,2020,31,16.82,12.56,22.26
08/08/2020,Mississippi,MS,20.44,15.42,26.77,Transportation-related,2020,32,17.89,13.41,23.60
08/15/2020,Mississippi,MS,16.60,12.39,21.99,Transportation-related,2020,33,17.84,13.37,23.54
08/22/2020,Mississippi,MS,20.72,15.64,27.11,Transportation-related,2020,34,18.55,13.93,24.42
08/29/2020,Mississippi,MS,20.79,15.70,27.19,Transportation-related,2020,35,19.64,14.79,25.77
09/05/2020,Mississippi,MS,20.53,15.49,26.88,Transportation-related,2020,36,19.66,14.81,25.79
09/12/2020,Mississippi,MS,18.48,13.87,24.33,Transportation-related,2020,37,20.13,15.17,26.38
09/19/2020,Mississippi,MS,17.67,13.23,23.33,Transportation-related,2020,38,19.37,14.57,25.43
09/26/2020,Mississippi,MS,16.80,12.55,22.24,Transportation-related,2020,39,18.37,13.78,24.20
10/03/2020,Mississippi,MS,18.54,13.91,24.41,Transportation-related,2020,40,17.87,13.39,23.58
10/10/2020,Mississippi,MS,19.60,14.75,25.73,Transportation-related,2020,41,18.15,13.61,23.93
10/17/2020,Mississippi,MS,18.28,13.71,24.09,Transportation-related,2020,42,18.30,13.73,24.12
10/24/2020,Mississippi,MS,15.98,11.90,21.22,Transportation-related,2020,43,18.10,13.57,23.86
10/31/2020,Mississippi,MS,17.57,13.15,23.21,Transportation-related,2020,44,17.86,13.38,23.56
11/07/2020,Mississippi,MS,17.35,12.98,22.94,Transportation-related,2020,45,17.30,12.94,22.86
11/14/2020,Mississippi,MS,14.35,10.63,19.15,Transportation-related,2020,46,16.31,12.17,21.63
11/21/2020,Mississippi,MS,15.67,11.66,20.82,Transportation-related,2020,47,16.23,12.10,21.53
11/28/2020,Mississippi,MS,17.37,12.99,22.95,Transportation-related,2020,48,16.18,12.06,21.46
12/05/2020,Mississippi,MS,14.87,11.03,19.81,Transportation-related,2020,49,15.56,11.58,20.68
12/12/2020,Mississippi,MS,15.17,11.27,20.20,Transportation-related,2020,50,15.77,11.74,20.95
12/19/2020,Mississippi,MS,14.32,10.61,19.11,Transportation-related,2020,51,15.43,11.48,20.52
12/26/2020,Mississippi,MS,15.33,11.39,20.40,Transportation-related,2020,52,14.92,11.08,19.88
01/02/2021,Mississippi,MS,14.52,10.76,19.38,Transportation-related,2020,53,14.84,11.01,19.77
01/09/2021,Mississippi,MS,10.48,,14.20,Transportation-related,2021,1,13.66,10.10,18.27
01/16/2021,Mississippi,MS,10.41,,14.12,Transportation-related,2021,2,12.68,,17.02
01/23/2021,Mississippi,MS,,,11.13,Transportation-related,2021,3,10.87,,14.71
01/02/2016,Missouri,MO,,,10.76,Drug Overdose,2015,52,,,
01/09/2016,Missouri,MO,23.86,17.83,31.44,Drug Overdose,2016,1,,,
01/16/2016,Missouri,MO,22.85,17.03,30.19,Drug Overdose,2016,2,,,
01/23/2016,Missouri,MO,20.29,15.00,27.03,Drug Overdose,2016,3,18.65,13.78,24.85
01/30/2016,Missouri,MO,26.31,19.80,34.41,Drug Overdose,2016,4,23.33,17.41,30.77
02/06/2016,Missouri,MO,31.11,23.71,40.20,Drug Overdose,2016,5,25.14,18.89,32.96
02/13/2016,Missouri,MO,31.61,24.12,40.80,Drug Overdose,2016,6,27.33,20.66,35.61
02/20/2016,Missouri,MO,28.09,21.25,36.57,Drug Overdose,2016,7,29.28,22.22,37.99
02/27/2016,Missouri,MO,22.60,16.83,29.88,Drug Overdose,2016,8,28.36,21.48,36.86
03/05/2016,Missouri,MO,28.20,21.34,36.69,Drug Overdose,2016,9,27.63,20.89,35.98
03/12/2016,Missouri,MO,24.68,18.50,32.43,Drug Overdose,2016,10,25.89,19.48,33.89
03/19/2016,Missouri,MO,26.89,20.27,35.11,Drug Overdose,2016,11,25.59,19.23,33.53
03/26/2016,Missouri,MO,23.97,17.93,31.56,Drug Overdose,2016,12,25.94,19.51,33.95
04/02/2016,Missouri,MO,22.61,16.83,29.88,Drug Overdose,2016,13,24.54,18.38,32.25
04/09/2016,Missouri,MO,28.20,21.33,36.69,Drug Overdose,2016,14,25.42,19.09,33.31
04/16/2016,Missouri,MO,25.34,19.03,33.23,Drug Overdose,2016,15,25.03,18.78,32.84
04/23/2016,Missouri,MO,24.02,17.97,31.62,Drug Overdose,2016,16,25.04,18.79,32.86
04/30/2016,Missouri,MO,24.27,18.17,31.93,Drug Overdose,2016,17,25.46,19.12,33.37
05/07/2016,Missouri,MO,29.44,22.35,38.19,Drug Overdose,2016,18,25.77,19.38,33.74
05/14/2016,Missouri,MO,25.46,19.12,33.38,Drug Overdose,2016,19,25.80,19.40,33.78
05/21/2016,Missouri,MO,24.20,18.11,31.84,Drug Overdose,2016,20,25.84,19.44,33.83
05/28/2016,Missouri,MO,22.47,16.73,29.72,Drug Overdose,2016,21,25.39,19.08,33.28
06/04/2016,Missouri,MO,25.59,19.23,33.53,Drug Overdose,2016,22,24.43,18.30,32.12
06/11/2016,Missouri,MO,33.91,26.01,43.53,Drug Overdose,2016,23,26.54,20.02,34.66
06/18/2016,Missouri,MO,25.43,19.10,33.34,Drug Overdose,2016,24,26.85,20.27,35.03
06/25/2016,Missouri,MO,23.36,17.44,30.81,Drug Overdose,2016,25,27.07,20.44,35.30
07/02/2016,Missouri,MO,25.14,18.86,32.99,Drug Overdose,2016,26,26.96,20.35,35.17
07/09/2016,Missouri,MO,26.92,20.30,35.14,Drug Overdose,2016,27,25.21,18.92,33.07
07/16/2016,Missouri,MO,28.50,21.58,37.05,Drug Overdose,2016,28,25.98,19.54,34.00
07/23/2016,Missouri,MO,25.38,19.06,33.28,Drug Overdose,2016,29,26.48,19.95,34.62
07/30/2016,Missouri,MO,26.78,20.18,34.97,Drug Overdose,2016,30,26.89,20.28,35.11
08/06/2016,Missouri,MO,26.66,20.09,34.83,Drug Overdose,2016,31,26.83,20.23,35.03
08/13/2016,Missouri,MO,31.85,24.32,41.08,Drug Overdose,2016,32,27.67,20.91,36.04
08/20/2016,Missouri,MO,25.31,19.00,33.19,Drug Overdose,2016,33,27.65,20.90,36.02
08/27/2016,Missouri,MO,28.15,21.29,36.63,Drug Overdose,2016,34,27.99,21.18,36.44
09/03/2016,Missouri,MO,23.87,17.84,31.43,Drug Overdose,2016,35,27.30,20.61,35.59
09/10/2016,Missouri,MO,25.81,19.41,33.81,Drug Overdose,2016,36,25.79,19.39,33.77
09/17/2016,Missouri,MO,31.57,24.08,40.74,Drug Overdose,2016,37,27.35,20.66,35.65
09/24/2016,Missouri,MO,22.84,17.02,30.18,Drug Overdose,2016,38,26.02,19.59,34.04
10/01/2016,Missouri,MO,23.23,17.33,30.65,Drug Overdose,2016,39,25.86,19.46,33.84
10/08/2016,Missouri,MO,24.49,18.34,32.19,Drug Overdose,2016,40,25.53,19.19,33.44
10/15/2016,Missouri,MO,24.21,18.12,31.85,Drug Overdose,2016,41,23.69,17.70,31.22
10/22/2016,Missouri,MO,28.03,21.19,36.49,Drug Overdose,2016,42,24.99,18.75,32.79
10/29/2016,Missouri,MO,27.70,20.93,36.09,Drug Overdose,2016,43,26.11,19.64,34.16
11/05/2016,Missouri,MO,28.75,21.78,37.36,Drug Overdose,2016,44,27.17,20.51,35.45
11/12/2016,Missouri,MO,30.25,23.01,39.16,Drug Overdose,2016,45,28.68,21.73,37.28
11/19/2016,Missouri,MO,30.25,23.01,39.16,Drug Overdose,2016,46,29.24,22.18,37.95
11/26/2016,Missouri,MO,30.28,23.03,39.20,Drug Overdose,2016,47,29.88,22.71,38.72
12/03/2016,Missouri,MO,26.03,19.58,34.07,Drug Overdose,2016,48,29.20,22.16,37.90
12/10/2016,Missouri,MO,34.52,26.52,44.26,Drug Overdose,2016,49,30.27,23.04,39.17
12/17/2016,Missouri,MO,26.46,19.92,34.59,Drug Overdose,2016,50,29.32,22.27,38.03
12/24/2016,Missouri,MO,29.27,22.21,37.99,Drug Overdose,2016,51,29.07,22.06,37.73
12/31/2016,Missouri,MO,27.91,21.10,36.34,Drug Overdose,2016,52,29.54,22.44,38.29
01/07/2017,Missouri,MO,37.39,28.90,47.65,Drug Overdose,2017,1,30.26,23.03,39.14
01/14/2017,Missouri,MO,30.60,23.30,39.58,Drug Overdose,2017,2,31.29,23.88,40.39
01/21/2017,Missouri,MO,26.29,19.79,34.38,Drug Overdose,2017,3,30.55,23.27,39.49
01/28/2017,Missouri,MO,28.06,21.22,36.52,Drug Overdose,2017,4,30.58,23.30,39.53
02/04/2017,Missouri,MO,27.43,20.71,35.76,Drug Overdose,2017,5,28.09,21.25,36.56
02/11/2017,Missouri,MO,29.81,22.65,38.63,Drug Overdose,2017,6,27.90,21.09,36.32
02/18/2017,Missouri,MO,30.32,23.07,39.25,Drug Overdose,2017,7,28.91,21.91,37.54
02/25/2017,Missouri,MO,27.74,20.96,36.13,Drug Overdose,2017,8,28.82,21.85,37.44
03/04/2017,Missouri,MO,32.39,24.76,41.72,Drug Overdose,2017,9,30.07,22.86,38.93
03/11/2017,Missouri,MO,30.55,23.25,39.52,Drug Overdose,2017,10,30.25,23.01,39.15
03/18/2017,Missouri,MO,28.40,21.50,36.93,Drug Overdose,2017,11,29.77,22.62,38.58
03/25/2017,Missouri,MO,29.73,22.58,38.53,Drug Overdose,2017,12,30.27,23.02,39.18
